ID,TEXT
2252,"""Hell, yes. How do we get out, after we done pinned Santa Anna down? You thought of that, Billy boy?"" Travis shrugged. "" There is an element of grave risk, of course. Ord, where's the document, the message you wrote up for me? Ah, thank you."" [SNIPPET] Travis' eye gleamed. "" Think of it, boys! He'll have to mount a frontal attack, against protected American riflemen. Ord, couldn't your Englishers tell him a few things about that!"" ""Whoa, now,"" Jim barked. "" Billy, anybody tell you there's maybe four or five thousand Mexicaners comin'?"""
2253,"You should see her!"" I was interested in his problem, so I went. Helen greeted me at the door and I had the surprise of my life. At one time, she had been beautiful, but she had faded during the past few years. By staying indoors, she had grown pale, listless. [SNIPPET] He still wanted Helen but she had changed into a personality that he hated. Over a period of years, she had changed into a morbid hypochondriac, an unpleasant woman who enjoyed—more than anything else—such things as having one of her legs replaced and sampling the latest pills and drugs. George said he had tried to get her to see a psychiatrist but she refused. And you can't have a person committed to a mental institution because they have an unpleasant personality! It seemed as if there was no solution to his problem."
2254,"Vyrko, naturally, had no idea of the origin of the yellow bands. Even Kirth-Labbery could offer no more than conjectures. From another planet, another system, another galaxy, another universe. It did not matter. [SNIPPET] ""The day before Father ... died, I was in here with him and I asked if there was any hope of our escaping ever. Only this time he answered me. He said yes, there was a way out, but he was afraid of it. It was an idea he'd worked on but never tried. And we'd be wiser not to try it, he said."" ""I don't believe in arguing with your father—even post mortem."" ""But I can't help wondering.... And when he said it, he looked over at that corner."""
2255,"I hope Lady Blakeney is well,” said Chauvelin, hurriedly changing the topic of conversation.  Blakeney, with much deliberation, finished his plate of soup, drank his glass of wine, and, momentarily, it seemed to Marguerite as if he glanced quickly all round the room.  “Quite well, thank you,” he said at last, drily. There was a pause, during which Marguerite could watch these two antagonists who, evidently in their minds, were measuring themselves against one another. She could see Percy almost full face where he sat at the table not ten yards from where she herself was crouching, puzzled, not knowing what to do, or what she should think. She had quite controlled her impulse by now of rushing down and disclosing herself to her husband. [SNIPPET] How that stupid, dull Englishman ever came to be admitted within the intellectual circle which revolved round “the cleverest woman in Europe,” as her friends unanimously called her, no one ventured to guess—a golden key is said to open every door, asserted the more malignantly inclined.  Enough, she married him, and “the cleverest woman in Europe” had linked her fate to that “demmed idiot” Blakeney, and not even her most intimate friends could assign to this strange step any other motive than that of supreme eccentricity. Those friends who knew, laughed to scorn the idea that Marguerite St. Just had married a fool for the sake of the worldly advantages with which he might endow her. They knew, as a matter of fact, that Marguerite St. Just cared nothing about money, and still less about a title; moreover, there were at least half a dozen other men in the cosmopolitan world equally well-born, if not so wealthy as Blakeney, who would have been only too happy to give Marguerite St. Just any position she might choose to covet.  As for Sir Percy himself, he was universally voted to be totally unqualified for the onerous post he had taken upon himself. His chief qualifications for it seemed to consist in his blind adoration for her, his great wealth, and the high favour in which he stood at the English court; but London society thought that, taking into consideration his own intellectual limitations, it would have been wiser on his part had he bestowed those worldly advantages upon a less brilliant and witty wife.  Although lately he had been so prominent a figure in fashionable English society, he had spent most of his early life abroad."
2256,"Bobby said, ""Because that's what you do with experiments, stupid."" ""But, Bob, it smells like garbage."" ""Medicine smells worse and it makes you healthy,"" Bob said, while stirring the pot with an old wooden spoon. Bonnie held her nose, stood on tiptoe and looked in at the cooking solution. "" Will this make us healthy?"" ""Maybe."" Bob kept stirring. [SNIPPET] ""Okay, ten cents."" She counted out the money to her brother and put on an apron. "" What should I do now, Bob?"" ""Get the salt,"" Bob instructed. He poured sardine oil from the can into the juicer, being very careful not to let the sardines fall in."
2257,"Never was such a Januarius, though there's no snow. Snow will not come, or tears. Yet my brain burns with the thought of Mary's death-warrant unsigned. There's my particular hell!—to doom, perchance, all future queens, or leave a hole for the Spaniard and the Pope to creep like old worms back into the sweet apple of England. Philip's tall black crooked ships massing like sea-going fortresses south-away—cragged castles set to march into the waves. Parma in the Lowlands! [SNIPPET] He looked so downright goofy that it took my mind off Nefer-in-character for all of eight seconds. His levied bottom half still looked like The Lower Depths. Martin is Village Stanislavsky rather than Ye Olde English Stage Traditions. But above that ... well, all it really amounted to was that he was stripped to the waist and had shaved off the small high tuft of chest hair and was wearing a black wig that hung down in front of his shoulders in two big braids heavy with silver hoops and pins. But just the same those simple things, along with his tarpaper-solarium tan and habitual poker expression, made him look so like an American Indian that I thought, Hey Zeus!—he's all set to play Hiawatha, or if he'd just cover up that straight-line chest, a frowny Pocahontas. And I quick ran through what plays with Indian parts we do and could only come up with The Fountain."
2258,"I had not experienced the least nervousness on the occasion of my first visit the night before, yet the mere sight of this package on my desk, with its note of explanation, now caused me an uneasiness, which, try as I would, I could not ignore. Making the few necessary preparations about my room for the night, I secured the door with lock and bolt, and, drawing my couch before the instrument, poured out a glass of wine and lit a cigar, hoping thus to steady my nerves. The day had been warm and close, and a thunderstorm of unusual violence made the night a wild one. Vivid flashes of lightning that seemed to vie with each other in intensity, darted from the heavens, accompanied by deafening crashes of thunder that shook the building to its foundations, while the shrieking of the wind, as though it were rushing through the rigging of a ship at sea, added to the noise of the tempest. Within a few moments the glow on my instrument would be the signal for my departure, and, as I prepared the cone of chloroform, I could not suppress a shudder at the thought of my spirit going out into the fury of such a storm. It seemed as if Death, in the fear of being driven from Earth and forever despoiled of his cruel victories, had turned loose the elements in his fury, and waited without to wreak vengeance on my audacious spirit as it sped through space. An instant an intensely white glare on the surface of wires at this moment gave evidence of the super-radium current. [SNIPPET] That the shadow on the film had been that of a Martian, I dared not hope. Though my mind continually reverted to this wild conjecture, I impatiently put it aside, as the apparent impossibility of it all would force itself upon me. Nothing further could be done that night, and as I had worked hard all day preparing for my experiment, without even stopping for meals, I now felt the effect of the excitement I had undergone and resolved to take a walk in the cool air, I wanted to think, and, if possible, to plan a line of action for the morrow which would bring me better results, if my theory of light-waves should prove to be correct. Needless to say, I determined to cease my former experiments, and devote all my energy to ascertaining whether my apparatus was actually responding to Martian light-waves of remarkable integrity, and if such proved to be the case, to put every effort into improving the device with the hope of obtaining their import. I also determined to keep my discovery a secret, at least for the present."
2259,"That's got to go. Don't ask us to sell that to the troops!"" Travis closed his eyes briefly. "" Boys, listen. We don't have to tell the men about this. They don't need to know the real story until it's too late for them to get out. And then we shall cover ourselves with such glory that none of us shall ever be forgotten. [SNIPPET] ""Well, that's that,"" Jim said unhappily. "" So what you figurin' to do, Bill?"" Travis stood up in the weak, flickering candlelight, one hand on the polished hilt of his saber. The other two men winced, watching him. """
2260,"he asked. ""About that Martian ship,"" she repeated. "" It just landed on the old spaceport. You can see it from the window."" ""For God's sake!"" [SNIPPET] An Afro-Asian with skin like dark honey and smooth, pleasant, rather flat features. It was, he thought, a pity she had that third eye in her forehead. She stood beside him while he ran through the letters and signed them. "" Meeting of the regional vice-chancellors tomorrow, eh?"" he said as he handed them back to her. ""Right, chancellor,"" she said crisply. "" Ten o'clock."
2261,"To be doing something I started to inspect the instrument panel and right away I was all excited again. The two screens were what got me. They showed shadowy maps, one of North America, the other of the World. The first one was a whole lot like the map I'd been imagining earlier—faint colors marked the small ""civilized"" areas including one in Eastern Canada and another in Upper Michigan that must be ""countries"" I didn't know about, and the Deathlands were real dark just as I'd always maintained they should be! South of Lake Michigan was a brightly luminous green point that must be where we were, I decided. [SNIPPET] We were almost close enough now and he was steeling himself to shoot and I remember wondering for a split second what his damn gun did to you, and then me and the girl had started the alternation routine. I'd stop dead, as if completely cowed by the threat of his weapon, and as he took note of it she'd go in a little further, and as his gaze shifted to her she'd stop dead and I'd go in another foot and then try to make my halt even more convincing as his gaze darted back to me. We worked it perfectly, our rhythm was beautiful, as if we were old dancing partners, though the whole thing was absolutely impromptu. Still, I honestly don't think we'd ever have got to him if it hadn't been for the distraction that came just then to help us. I could tell, you see, that he'd finally steeled himself and we still weren't quite close enough."
2262,"If you have no interest in our theories there is little need to pursue our plans further, where you are concerned."" ""We are interested, of course,"" said Jeter. "" We are interested in your theories, without committing ourselves to acceptance of them; and we are naturally interested in saving our lives. Let us say then, for the moment, that we do not refuse to join you."" ""You will have twenty-four hours in which to decide whether to join us,"" was Sitsumi's ultimatum. "" We would not allow you five minutes were it not that our cause would be benefited by the addition of your scientific knowledge."" Sitsumi did not repeat the alternative. [SNIPPET] ""What's the next move? ""We'll systematically cover the sky over an area which blankets New York, Long Island, Jersey City and surrounding territory for a distance of twenty miles. If we're above the enemy, perhaps we can look down upon him. We know he can't be seen from below, perhaps not even from above. If we are below him we'll try to fly into that column of his."
2263,"Let 'em come, Pop,"" he said cheerfully. "" Hope they do. We'll shoot 'em all. Won't we, pop? You got the rifle and the pistol ready, Pop...."" Yes, John Endlich had his guns ready beside him, all right—for what it was worth. He wished wryly that things could be as simple as his hero-worshipping son seemed to think. [SNIPPET] All at once, conforming to the changeable weather of children's natures regardless of circumstance, their mood had once more turned bright and adventurous. ""Look, Pop,"" Bubs chirped, his round red face beaming now from his helmet face-window, in spite of his undried tears. "" This land all around here was fields once! You can even see the rows of some kind of stubble!"
2264,"""How do they get away from it?"" he asked. ""Well, I don't know quite,"" she said. "" I'm a sap about stuff like that. All I know is what the guy that was controlling me thought about and let me have without knowing it. [SNIPPET] She glanced out of the window. Not there. The sound again—not from outdoors, but behind her—within the room? She gripped the gun Vanderschoof had given her. Rattle, rattle. She wished furiously for a light."
2265,"The other two men winced, watching him. "" Gentlemen, Houston's trying to pull his militia together while he falls back. You know, Texas was woefully unprepared for a contest at arms. The general's idea is to draw Santa Anna as far into Texas as he can, then hit him when he's extended, at the right place, and right time. [SNIPPET] Then he lit it, saying around it, ""All right, let's all calm down. Nothing a group of good men can't settle around a table. Now listen. I got in with this revolution at first because I thought old Emperor Iturbide would listen to reason and lower taxes."
2266,"4. The Eye of M There was a light in Simon's room as I entered my house. A vague impulse urged me to visit him. As I opened the door of his sitting-room unannounced, he was bending, with his back toward me, over a carcel lamp, apparently engaged in minutely examining some object which he held in his hands. As I entered, he started suddenly, thrust his hand into his breast pocket, and turned to me with a face crimson with confusion. [SNIPPET] I can not, I dare not, attempt to inventory the charms of this divine revelation of perfect beauty. Those eyes of mystic violet, dewy and serene, evade my words. Her long, lustrous hair following her glorious head in a golden wake, like the track sown in heaven by a falling star, seems to quench my most burning phrases with its splendors. If all the bees of Hybla nestled upon my lips, they would still sing but hoarsely the wondrous harmonies of outline that enclosed her form. She swept out from between the rainbow-curtains of the cloud-trees into the broad sea of light that lay beyond."
2267,"Then it, too, went under. A great roll of water marked the spot. The plumed hat floated.  There was a confusion of shouts from the raft, of screams from the roof. [SNIPPET] Yet you, with a woman’s instinct, will have already caught the clue to it. It needs no mirror to assure me that the clue is here for you, in my eyes. It needs no dictionary of quotations to remind me that the eyes are the windows of the soul. And I know that from two open windows my soul has been leaning and signalling to you, in a code far more definitive and swifter than words of mine, that I love you.”  Zuleika, listening to him, had grown gradually paler and paler. She had raised her hands and cowered as though he were about to strike her."
2268,"One of the barren women must have adopted him and brought him up as her own. So Len Mattern filled out all the papers and was inscribed on the ship's rolls. And he made the terrible jump through hyperspace for the first time. People who traveled on spaceships only as passengers never could understand why the Jump was invariably referred to as ""terrible."" That was because before the ship made the Jump they'd be given drugs, in their cocktails, in their food at dinner, or in their drinking water—and the next day they'd wake up and find they had slept right through the whole thing, so it couldn't be so awful. [SNIPPET] The flickering terror of their appearance became more awesome to him than it had been at the beginning, when he'd been only a transitory shadow in hyperspace. Now, although he had no doubt that they were friendly—indeed, almost ardent in their welcoming—horror chilled him all over again. He could almost feel the molecules inside his body slow down as his viscera quivered faintly and then froze into stillness. He looked at Schiemann and Balas. Neither of them could, he knew, see the hyperspacers. Their conditioning back on Earth's space schools had ensured this. That was the real reason for the schools; any actual training was incidental."
2269,"It must have been almost ground-zero of one of the hydrogen-bombs; the wreckage of the Cathedral of Learning had fallen predominantly to the north, and the Carnegie Library was tumbled to the east. ""I think the entrance would be on this side, toward the Library,"" Altamont said. "" Let's try it, to begin with."" He used the solenoid-hammer, slowly pounding a hole into the glaze, and placed a small charge of the plastic explosive. [SNIPPET] At least, when they sprang to their feet and started to run at the return of the helicopter, many did not run far. Altamont and Loudons shook hands many times in front of the Aitch-Cue House, and listened to many good wishes, and repeated their promise to return. Most of the microfilmed books were still stored in the old church; they were taking away with them only the catalogue and a few of the more important works. Finally, they entered the helicopter. The crowd shouted farewell, as they rose. Altamont, at the controls, waited until they had gained five thousand feet, then turned on a compass-course for Colony Three."
2270,"Across the smoke-infested fields came a brown swarm of running men who were giving shrill yells. They came on, stooping and swinging their rifles at all angles. A flag, tilted forward, sped near the front.  As he caught sight of them the youth was momentarily startled by a thought that perhaps his gun was not loaded. He stood trying to rally his faltering intellect so that he might recollect the moment when he had loaded, but he could not.  A hatless general pulled his dripping horse to a stand near the colonel of the 304th. [SNIPPET] In death it exposed to his enemies that poverty which in life he had perhaps concealed from his friends.  The ranks opened covertly to avoid the corpse. The invulnerable dead man forced a way for himself. The youth looked keenly at the ashen face."
2271,"In this way, wholly apart from the moral aspects of the matter, the progress of chemical, sanitary, and mechanical science owes an incalculable debt to the Revolution."" ""Probably,"" I said, ""you have sometimes eccentric persons--'crooked sticks' we used to call them--who refuse to adapt themselves to the social order on any terms or admit any such thing as social duty. If such a person should flatly refuse to render any sort of industrial or useful service on any terms, what would be done with him? No doubt there is a compulsory side to your system for dealing with such persons?"" ""Not at all,"" replied the doctor. "" If our system can not stand on its merits as the best possible arrangement for promoting the highest welfare of all, let it fall. As to the matter of industrial service, the law is simply that if any one shall refuse to do his or her part toward the maintenance of the social order he shall not be allowed to partake of its benefits. [SNIPPET] Tell me, were the families of the well-to-do and cultured class in the America of your day, as a whole, large?"" ""Quite the contrary. They did not, as a rule, more than replace themselves."" ""Still, they were not prevented by any motive of prudence from increasing their numbers. They occupied in this respect as independent a position as families do under the present order of economic equality and guaranteed maintenance. Did it never occur to you why the families of the well-to-do and cultured in your day were not larger?"""
2272,"""Never.""  ""Well,"" said the Nome, ""I knew all the Oz people, and you can guess I do not love them. All during my wanderings I have brooded on how I can be revenged on them. Now that I've met you I can see a way to conquer the Land of Oz and be King there myself, which is better than being King of the Nomes.""  ""How can you do that?"" inquired Kiki Aru, wonderingly.  ""Never mind how. [SNIPPET] I just walked across the river on the bottom.""  ""Under the water?"" exclaimed Trot.  The cat gave her a scornful look.  ""How could I walk OVER the water on the BOTTOM of the river? If you were transparent, anyone could see YOUR brains were not working."
2273,"“Yes, I see that if Miles took it instead he probably will have read it and destroyed it.”  “And don’t you see anything else?”  I faced her a moment with a sad smile. “ It strikes me that by this time your eyes are open even wider than mine.”  They proved to be so indeed, but she could still blush, almost, to show it. “ I make out now what he must have done at school.” [SNIPPET] Yes, she was in love. That is, she had been. That came out—she couldn’t tell her story without its coming out. I saw it, and she saw I saw it; but neither of us spoke of it. I remember the time and the place—the corner of the lawn, the shade of the great beeches and the long, hot summer afternoon. It wasn’t a scene for a shudder; but oh—!” He quitted the fire and dropped back into his chair."
2274,"Whatever the true explanation may be, the fact remains that the operation can be done, that it actually prolongs life indefinitely, and that I alone know the secret."" Sir John told me a very great deal more, but, after all, I think it amounted to little more than this. It would be impossible for me to express the great hold his discovery took upon my mind the moment he recounted it. From the very first, under the spell of his personality, I believed, and I knew he was speaking the truth. And it opened up before me new vistas. I began to see myself become suddenly eternal, never again to know the fear of death. I could see myself storing up, century after century, an amplitude of wisdom and experience that would make me truly a god. [SNIPPET] I had no consciousness of monotony, for, to the intellect, monotony cannot exist: it was one of those emotions I had left behind. One day, however, in the year 2132, a great discovery was made by a man called Zarentzov. It had to do with the curvature of space, quite changing the conceptions that we had all followed since Einstein. I had long ago mastered the last detail of Einstein's theory, as had, in time, the rest of the world."
2275,"""Scottie, you should take more pride in your office!"" snapped Polly. "" You're an important man."" ""If it weren't for you, I'd be a nobody and prefer it,"" said Bullone. [SNIPPET] Abruptly, Stetson hurled the service record at the gray metal wall across from him; then he got up, brought the record back to his desk, smoothing the pages. There were tears in his eyes. He flipped a switch on his desk, dictated the notification to Central Secretarial, ordered it sent out priority. Then he went groundside and got drunk on Hochar Brandy, Orne's favorite drink. The next morning there was a reply from Chargon: ""Lewis Orne's mother too ill to travel. Sisters being notified. Please ask Mrs. Ipscott Bullone of Marak, wife of the High Commissioner, to take over for family."""
2276,"Kane brushed past me and beat his gloved fists against the metal door that had imprisoned us. ""Miller!"" ""Yes?"" ""See if you can get this thing open from the outside."" [SNIPPET] Who knows? But see how it curves? If it's a perfect sphere, it must be at least two miles in diameter!"" ""If it's a perfect sphere,"" Miller suggested, ""most of it must be beneath the Moon's surface."""
2277,"In one end of the ship, a miniature farm was born hydroponically, its automatic grinders pre-digesting ripe vegetables for the children. Animals were born, too, for food, but also companionship, and later to stock New Earth ahead. As the babies began to understand, the woman voices merged into one mechanical mother who could be heard and seen and summoned on panel screens throughout the ship. Everything became as Earthlike as possible, but because the environment was artificial, the children grew aware of their purpose in life at an age rarely reached on ancient Earth. They were two years old when their Mecmother informed them: ""You are unlike any children ever born. [SNIPPET] During Joseph's delay, the girls ambled off somewhere and returned only when Adam shouted after them in exasperation. Quickening his pace, Adam reached the classroom first and asked Mecteacher, ""Are the other children—deep?"" ""Deep? Yes, Adam, Mecfather explained that to you."
2278,"“The time they were with him, and his name, his presence, his history, in any way.”  “Oh, the little lady doesn’t remember. She never heard or knew.”  “The circumstances of his death?” I thought with some intensity. “ Perhaps not. [SNIPPET] “Well, he didn’t like tale-bearing—he hated complaints. He was terribly short with anything of that kind, and if people were all right to him—”  “He wouldn’t be bothered with more?” This squared well enough with my impressions of him: he was not a trouble-loving gentleman, nor so very particular perhaps about some of the company he kept. All the same, I pressed my interlocutress. “ I promise you I would have told!”"
2279,"At length, I grew so pale and emaciated, from want of rest and continual brooding over my insane love and its cruel conditions, that I determined to make some effort to wean myself from it. "" Come,"" I said, ""this is at best but a fantasy. Your imagination has bestowed on Animula charms which in reality she does not possess. Seclusion from female society has produced this morbid condition of mind. Compare her with the beautiful women of your own world, and this false enchantment will vanish."" [SNIPPET] I also emptied some more laudanum into Simon's glass—having first removed from it all traces of wine—cleaned the other wine-glass, and brought the bottles away with me. If traces of two persons drinking had been found in the room, the question naturally would have arisen, Who was the second? Besides, the wine-bottles might have been identified as belonging to me. The laudanum I poured out to account for its presence in his stomach, in case of a post-mortem examination. The theory naturally would be, that he first intended to poison himself, but, after swallowing a little of the drug, was either disgusted with its taste, or changed his mind from other motives, and chose the dagger. These arrangements made, I walked out, leaving the gas burning, locked the door with my vise, and went to bed. Simon's death was not discovered until nearly 3 in the afternoon."
2280,"In reality society is infinitely complex, and the ramifications and possibilities are endless. It can do a lot more things than fizzle or go boom. Pressure of population, war or persecution patterns can cause waves of immigration. Plant and animal species can be wiped out by momentary needs or fashions. Remember the fate of the passenger pigeon and the American bison. [SNIPPET] I want you to run a new basic survey, ignoring the old one still in operation, to re-examine the check points on our graphs. The trouble may lie there."" Neel thought before he answered, picking his words carefully. "" Wouldn't that be a little ... unethical, sir? After all Hengly, who is operator there now, is a friend of mine."
2281,"He coughed and went down in the sand. The gun winked again, spitting its bright eye of light at the girl. She went down like a falling doll. McLean pulled himself up on one knee and one hand. There was a hole in his chest as big as his fist, but there was no pain. [SNIPPET] That was the way I picked him out."" ""Do some more differentiating between colors,"" he invited, waving her back to the sight of the Rangeley. "" Maybe, by Harry, we'll get out of here alive after all!"" Hope surged in his voice. """
2282,"I may here recall a remark formerly made, namely that it might require a long succession of ages to adapt an organism to some new and peculiar line of life, for instance to fly through the air; but that when this had been effected, and a few species had thus acquired a great advantage over other organisms, a comparatively short time would be necessary to produce many divergent forms, which would be able to spread rapidly and widely throughout the world. I will now give a few examples to illustrate these [304]remarks, and to show how liable we are to error in supposing that whole groups of species have suddenly been produced. I may recall the well-known fact that in geological treatises, published not many years ago, the great class of mammals was always spoken of as having abruptly come in at the commencement of the tertiary series. And now one of the richest known accumulations of fossil mammals, for its thickness, belongs to the middle of the secondary series; and one true mammal has been discovered in the new red sandstone at nearly the commencement of this great series. [SNIPPET] The case of the Jerusalem artichoke, which is never propagated by seed, and of which consequently new varieties have not been produced, has even been advanced—for it is now as tender as ever it was—as proving that acclimatisation cannot be effected! The case, also, of the kidney-bean has been often cited for a similar purpose, and with much greater weight; but until some one will sow, during a score of generations, his kidney-beans so early that a very large proportion are destroyed by frost, and then collect seed from the few survivors, with care to prevent accidental crosses, and then again get seed from these seedlings, with the same precautions, the experiment cannot be said to have been even tried. Nor let it be supposed that no differences in the constitution of seedling kidney-beans ever appear, for an account has been published how much more hardy some seedlings appeared to be than others. On the whole, I think we may conclude that habit, [143]use, and disuse, have, in some cases, played a considerable part in the modification of the constitution, and of the structure of various organs; but that the effects of use and disuse have often been largely combined with, and sometimes overmastered by the natural selection of innate variations.   Correlation of Growth.—I mean by this expression that the whole organisation is so tied together during its growth and development, that when slight variations in any one part occur, and are accumulated through natural selection, other parts become modified."
2283,"And back came the tremendous news: “Results! Man, the world’s crazy! They’re gone—everywhere! Tell the professor to lay off, before he sends us scooting too.” “Right!” said Jim, cutting his motor. “ [SNIPPET] “Before I answer that question,” Professor Wentworth replied, “I shall let you witness a little demonstration.” He advanced to the cannon-like device at the other end of the room, swung it on its swivel till it was pointing directly at that fluorescent orange tube on the table. “Watch closely!” he said, throwing a switch. There was a sudden, whining hum in the air and the nib of the big tube glowed a soft, velvety green. Jim gazed at the scene with rapt attention."
2284,"“No, he thinks only of himself,” muttered the princess without restraining her angry tears.  “Lise!” said Prince Andrew dryly, raising his voice to the pitch which indicates that patience is exhausted.  Suddenly the angry, squirrel-like expression of the princess’ pretty face changed into a winning and piteous look of fear. Her beautiful eyes glanced askance at her husband’s face, and her own assumed the timid, deprecating expression of a dog when it rapidly but feebly wags its drooping tail. [SNIPPET] “We’ll try to,” replied Berg, touching a pawn and then removing his hand.  At that moment the door opened.  “Here he is at last!” shouted Rostóv. “ And Berg too!"
2285,"Radio's out. But this is a thousand times better."" He extended the sheet to Ben, who examined the maze of figures gravely for a moment. ""Now suppose you interpret,"" he said. "" [SNIPPET] It couldn't have happened overnight."" ""Why not?"" came Ben's voice from the rear of the store. "" Say, old dear, rummage around some of those drawers for rubber gloves, will you? I'd hate to run into high voltage with this outfit."" ""Ah, here they are,"" came from Ben finally. "" Well, let's go."""
2286,"Trips to Mars and Venus—strange creatures.... It's not real—it's not dignified. Frankly, we question whether an institution like ours can afford to be connected with anything so—so ephemeral. After all ..."" He paused as sounds of a scuffle in the corridor penetrated the room and something or somebody was banged hard against the door. Bezdek, frowning, jumped up nervously and went to the door, opened it, looked out. ""What's going on out there?"" [SNIPPET] You can't go around slugging people either. Look at Ty out there."" ""Your servant will be all right,"" said the intruder, ""as will the others aboard this train. I can release them whenever you agree that my mission is to be taken seriously."" ""All right,"" said Bezdek, whose mind was nothing if not acrobatic. "" Suppose you are from Mars."
2287,"""That's a lot of hammering you're doing, son,"" I said. ""That's the only way I can get these boxes open, and don't call me son."" ""I don't like to disturb you, Mr. Gretch, but Mrs. Burroughs is a little upset over the way you acted today. I think you ought to come down for a cup of tea and get acquainted."" ""I know I was rude,"" he said, looking a little ashamed, ""but I have waited for years for a chance to get to work on my own, with no interference. I'll come down tomorrow, when I have got my equipment set up, and apologize to Mrs. Burroughs then."" [SNIPPET] Last Sunday, Mrs. Burroughs and I came home from church, about noon. She went inside through the front door to fix dinner. I walked around the house to look at the garden. And the moment I walked past the front of the house, I got the shock of my life. The house disappeared!"
2288,"“Ah yes. I forgot that she had achieved some fame in the outer world. Perhaps she has already met you?”  “Never,” said the young man coldly. “ [SNIPPET] Not so, at a concert, the despair of a shy British amateur in evening dress. The undergraduate on the dais, fumbling with his sheet of music while he predicted that only when he were “laid within the church-yard cold and grey” would his lady begin to pity him, seemed to the Duke rather ridiculous; but not half so ridiculous as the Warden. This fictitious love-affair was less nugatory than the actual humdrum for which Dr. Dobson had sold his soul to the devil. Also, little as one might suspect it, the warbler was perhaps expressing a genuine sentiment. Zuleika herself, belike, was in his thoughts."
2289,"But, like yourself, I had vision. And enthusiasm. And an intense desire to create. ""After I had taken my degrees, I went to work with almost abnormal intensity. With sufficient income to live as I desired, I fitted up my laboratory and concentrated on the thing I wanted to do. I spent years at it. [SNIPPET] We live. We devote ourselves to learning and creative thought. We study human relations, or we wander through the forests and the mountains, increasing the breadth and significance of our minds and emotions."" Selda's voice, rising suddenly after her long silence, startled me, and I looked at her, disturbed again by some subtle attraction exercised over me by her body. We were silent a while, then I relapsed into my inner questionings, and turned to Edvar. ""You must live under a sort of socialistic system,"" I said thoughtfully. """
2290,"Silent hidden computers assembled the answer, correlated, circuited a mechanical smile. Certainly—a child brought up with only three real children and three talking images in his universe could not distinguish between reality and appearance. On the screen, Adam saw Mecfather smile, the panel no longer red. The voice was quiet now and full of understanding. "" [SNIPPET] Mecmother should be warm and loving. Mecteacher appeared and asked Adam to call in the other children so the science lesson could start. He found them tanning in the sunroom, their unclothed bodies evenly browned from invisible light. They followed Adam without question, but seemed to take a long time doing it. Joseph insisted first in donning clothes, but he put on protective clothing first. Then, realizing the absurdity of it, he switched to his formality suit—the loose-fitting robe Mecteacher instructed the children to wear to lend dignity to the classwork."
2291,"In North America, the cities of Phoenix, Tucson and Prescott, with all that lay between, were already gone, their frantic populaces fleeing to the four points of the compass before that fateful orange tide. In South America, Rosario and Cordoba were within the flaming ring and Buenos Aires was threatened. In Europe, Moscow and its vast tributary plain had fallen before the invaders. In Asia, a veritable inland empire was theirs, reaching from Urga to the Khingan Mountains. In Africa, Southern Algeria and French Sudan, with their innumerable small villages and oases, were overrun. [SNIPPET] “And who can say a comet is not a disintegrated planet? Or suppose we take the other theory, that it is an eruption from some sun, ours or another. In any event, who can say no life can survive intense heat? Certainly these seeds—or call them meteorites, if you choose—came through the ordeal curiously unscathed.”"
2292,"Enforce terms rigidly. He was my best friend and trusted me with disposition of all this money. Shall attend to it sacredly. Heir must get rid of money left to him in given time. Out of respect to memory of uncle he must take no one into his confidence. Don't want world to think S. was damned fool. [SNIPPET] ""We might at least give out the impression that we are friends,"" she said quietly.  ""More easily said than done,"" he responded gloomily.  ""They are all looking at us and wondering.""  ""I don't blame them.""  ""We owe something to Mrs. Dan, I think."""
2293,"""Will she go with me?"" Alard challenged. "" You have to ask her; she has the right—"" ""Oh, I'll go with you, Alard,"" Lyddy interrupted joyfully. "" [SNIPPET] He didn't know why he was so anxious to remain on Erytheia. Mainly it was because for no good reason he found himself disliking the idea of making the Jump with her. "" If you'd rather, I could build you a city of your own, Lyddy,"" he tempted her. It was obvious that even if she had taken this seriously, it still wouldn't be what she wanted. "" I'd like to go away from here,"" she told him. "" Far away."" ""Just because you want a change—is that it?"""
2294,"The village road ended in the shallow of the aforesaid backwater. We crossed the road, and again almost without my will my hand raised the latch of a door in the wall, and we stood presently on a stone path which led up to the old house to which fate in the shape of Dick had so strangely brought me in this new world of men. My companion gave a sigh of pleased surprise and enjoyment; nor did I wonder, for the garden between the wall and the house was redolent of the June flowers, and the roses were rolling over one another with that delicious superabundance of small well-tended gardens which at first sight takes away all thought from the beholder save that of beauty. The blackbirds were singing their loudest, the doves were cooing on the roof-ridge, the rooks in the high elm-trees beyond were garrulous among the young leaves, and the swifts wheeled whining about the gables. And the house itself was a fit guardian for all the beauty of this heart of summer. [SNIPPET] I was very much shocked then to see how it was built-over and altered; and the other day we heard that the philistines were going to landscape-garden it. But what you were saying about the building being stopped and the trees growing is only too good news;—only you know—” At that point I suddenly remembered Dick’s date, and stopped short rather confused. The eager weaver didn’t notice my confusion, but said hastily, as if he were almost aware of his breach of good manners, “But, I say, how old are you?” Dick and the pretty girl both burst out laughing, as if Robert’s conduct were excusable on the grounds of eccentricity; and Dick said amidst his laughter: “Hold hard, Bob; this questioning of guests won’t do. Why, much learning is spoiling you."
